web-scraper-order,web-scraper-start-url,page,page-href,item,item-href,name,price,buylink,buylink-href,image-src,info-label,info
"1616030849-188230","https://pcpartpicker.com/products/memory/","","","Corsair Dominator Platinum RGB 32 GB         (12)","https://pcpartpicker.com/product/f7KcCJ/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr4-3200-memory-cmt32gx4m2c3200c16","Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","Manufacturer",""
"1616031056-190809","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (32)","https://pcpartpicker.com/product/2TFKHx/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","Buy","https://pcpartpicker.com/mr/bhphotovideo/2TFKHx","","",""
"1616031513-194363","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Ripjaws V Series 64 GB         (0)","https://pcpartpicker.com/product/NwcMnQ/gskill-memory-f43200c14q264gvk","G.Skill Ripjaws V Series 64 GB (8 x 8 GB) DDR4-3200 CL14 Memory","","","","","","G.Skill"
"1616031012-190279","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (20)","https://pcpartpicker.com/product/Yg3mP6/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-memory-cmk32gx4m2d3600c18","Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","","","","","ECC / Registered",""
"1616030913-189029","https://pcpartpicker.com/products/memory/","","","Team T-FORCE VULCAN Z 16 GB         (5)","https://pcpartpicker.com/product/JmyV3C/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-memory-tlzrd416g3200hc16cdc01","Team T-FORCE VULCAN Z 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/a79f5d98275d75e320292a6d40a1dfd1.256p.jpg","Voltage",""
"1616031380-193143","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston KCP421SD8/16 16 GB         (0)","https://pcpartpicker.com/product/w4s8TW/kingston-16gb-1-x-16gb-ddr4-2133-memory-kcp421sd816","Kingston 16 GB (1 x 16 GB) DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51bXD%2BU8CkL.jpg","ECC / Registered",""
"1616031038-190588","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 8 GB         (28)","https://pcpartpicker.com/product/XJYWGX/gskill-aegis-8gb-1-x-8gb-ddr4-3000-memory-f4-3000c16s-8gisb","G.Skill Aegis 8 GB (1 x 8 GB) DDR4-3000 CL16 Memory","","","","","CAS Latency",""
"1616031794-196591","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 4 GB         (0)","https://pcpartpicker.com/product/Kp2rxr/panram-memory-pud3l1600c94gnjr","Panram Ninja Series 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","","11.25 ns"
"1616031128-191522","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 16 GB         (0)","https://pcpartpicker.com/product/kRJgXL/apacer-au-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-au16ggb32csybgh","Apacer AU 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","Heat Spreader",""
"1616031100-191307","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 8 GB         (0)","https://pcpartpicker.com/product/DfH7YJ/apacer-as-8-gb-1-x-8-gb-ddr4-2133-cl15-memory-as08ggb13cdybgh","Apacer AS 8 GB (1 x 8 GB) DDR4-2133 CL15 Memory","","","","https://m.media-amazon.com/images/I/41Mww9SFYCL.jpg","","Black"
"1616031035-190570","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (7)","https://pcpartpicker.com/product/tPVBD3/corsair-memory-cmk16gx4m2a2400c16r","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-2400 CL16 Memory","","","","","","16"
"1616031430-193623","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Green Tesla 16 GB         (0)","https://pcpartpicker.com/product/CdH48d/avexir-green-tesla-16gb-4-x-4gb-ddr4-2666-memory-avd4uz126661504g-4rdgt","Avexir Green Tesla 16 GB (4 x 4 GB) DDR4-2666 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/694545cca4e5f144842d1b9777db5a77.256p.jpg","CAS Latency",""
"1616030932-189243","https://pcpartpicker.com/products/memory/","","","OLOy MD4U1636181CHKDA 32 GB         (3)","https://pcpartpicker.com/product/KV4BD3/oloy-32-gb-2-x-16-gb-ddr4-3600-memory-md4u1636181chkda","OLOy 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","$169.99","","","//cdna.pcpartpicker.com/static/forever/images/product/ae076b653790230e95e014df9aadbdff.256p.jpg","",""
"1616030856-188318","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 32 GB         (10)","https://pcpartpicker.com/product/XJVG3C/gskill-trident-z-neo-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c16q-32gtznc","G.Skill Trident Z Neo 32 GB (4 x 8 GB) DDR4-3600 CL16 Memory","","","","","First Word Latency",""
"1616031073-191019","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (89)","https://pcpartpicker.com/product/NyTPxr/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3200-memory-cmw32gx4m2c3200c16","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/bestbuy/NyTPxr","","",""
"1616030964-189673","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Royal 32 GB         (9)","https://pcpartpicker.com/product/sNrmP6/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c19d-32gtrs","G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-3600 CL19 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg","","$6.562"
"1616030992-190015","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 16 GB         (75)","https://pcpartpicker.com/product/JgLwrH/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-f4-3600c16d-16gtznc","G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg","ECC / Registered",""
"1616030864-188410","https://pcpartpicker.com/products/memory/","","","OLOy WarHawk RGB 16 GB         (19)","https://pcpartpicker.com/product/tRsnTW/oloy-warhawk-rgb-16-gb-2-x-8-gb-ddr4-3200-memory-md4u083216beda","OLOy WarHawk RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","","OLOy"
"1616031494-194206","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Delta 16 GB         (0)","https://pcpartpicker.com/product/ZTnG3C/team-memory-tdtrd416g3000hc16adc","Team Delta 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","","2 x 8GB"
"1616031789-196537","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 8 GB         (0)","https://pcpartpicker.com/product/FsX2FT/panram-memory-pud3l1600c98gnjr","Panram Ninja Series 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","Part #",""
"1616031726-196000","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 16 GB         (0)","https://pcpartpicker.com/product/QLPzK8/panram-memory-pud3l1866c108g2njr","Panram Ninja Series 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616031608-194977","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/Jk98TW/panram-memory-pud43000c164g4njk","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Manufacturer",""
"1616031712-195893","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/hGqbt6/panram-memory-pud43000c158g2njr","Panram Ninja-V 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","1.35 V"
"1616031430-193637","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Green Tesla 16 GB         (0)","https://pcpartpicker.com/product/CdH48d/avexir-green-tesla-16gb-4-x-4gb-ddr4-2666-memory-avd4uz126661504g-4rdgt","Avexir Green Tesla 16 GB (4 x 4 GB) DDR4-2666 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/694545cca4e5f144842d1b9777db5a77.256p.jpg","","Non-ECC / Unbuffered"
"1616030996-190061","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 64 GB         (5)","https://pcpartpicker.com/product/gRMTwP/gskill-trident-z-rgb-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzr","G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg","Manufacturer",""
"1616031335-192747","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT8G3ERSDD8186D 8 GB         (0)","https://pcpartpicker.com/product/8mCD4D/crucial-8gb-1-x-8gb-registered-ddr3-1866-memory-ct8g3ersdd8186d","Crucial 8 GB (1 x 8 GB) Registered DDR3-1866 CL13 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/9970c9a8433a7103be4e82873b534232.256p.jpg","Manufacturer",""
"1616030895-188797","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 32 GB         (11)","https://pcpartpicker.com/product/wLndnQ/gskill-trident-z-rgb-32gb-4-x-8gb-ddr4-3600-memory-f4-3600c19q-32gtzrb","G.Skill Trident Z RGB 32 GB (4 x 8 GB) DDR4-3600 CL19 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/1263b4edf6a76ba8fcfefe3e2801a82d.256p.jpg","","10.556 ns"
"1616031042-190660","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 16 GB         (48)","https://pcpartpicker.com/product/XWGnTW/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-memory-cmw16gx4m2d3600c18","Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","","","18-22-22-42"
"1616031513-194361","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Ripjaws V Series 64 GB         (0)","https://pcpartpicker.com/product/NwcMnQ/gskill-memory-f43200c14q264gvk","G.Skill Ripjaws V Series 64 GB (8 x 8 GB) DDR4-3200 CL14 Memory","","","","","ECC / Registered",""
"1616031749-196212","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Avexir Raiden 16 GB         (0)","https://pcpartpicker.com/product/HGqbt6/avexir-memory-avd4u30001508g2rd","Avexir Raiden 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","15"
"1616031499-194242","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 32 GB         (0)","https://pcpartpicker.com/product/6tnG3C/avexir-memory-avd4uz124001608g4cor","Avexir Core Series 32 GB (4 x 8 GB) DDR4-2400 CL16 Memory","","","","","Heat Spreader",""
"1616030996-190065","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 64 GB         (5)","https://pcpartpicker.com/product/gRMTwP/gskill-trident-z-rgb-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzr","G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg","Price / GB",""
"1616030883-188645","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (2)","https://pcpartpicker.com/product/Wy848d/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-cl15-memory-bl2k8g30c15u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","","Crucial"
"1616031166-191871","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Thermaltake TOUGHRAM 16 GB         (0)","https://pcpartpicker.com/product/zdGnTW/thermaltake-toughram-16-gb-2-x-8-gb-ddr4-4266-memory-r020d408gx2-4266c19a","Thermaltake TOUGHRAM 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616030916-189050","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (1)","https://pcpartpicker.com/product/mtXnTW/corsair-vengeance-lpx-32-gb-4-x-8-gb-ddr4-3600-memory-cmk32gx4m4d3600c18","Corsair Vengeance LPX 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory","","Buy","https://pcpartpicker.com/mr/amazon/mtXnTW","","",""
"1616031714-195909","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/wbhj4D/panram-memory-pud43000c154g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","2 x 4GB"
"1616031410-193435","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Flare X 64 GB         (0)","https://pcpartpicker.com/product/2vGj4D/gskill-flare-x-64gb-4-x-16gb-ddr4-2133-memory-f4-2133c15q-64gfxr","G.Skill Flare X 64 GB (4 x 16 GB) DDR4-2133 CL15 Memory","","","","","","4 x 16GB"
"1616031476-194049","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/G9rcCJ/geil-memory-glr48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","15"
"1616031033-190536","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 128 GB         (0)","https://pcpartpicker.com/product/4hHRsY/corsair-vengeance-lpx-128-gb-8-x-16-gb-ddr4-3800-memory-cmk128gx4m8x3800c19","Corsair Vengeance LPX 128 GB (8 x 16 GB) DDR4-3800 CL19 Memory","","","","","","CMK128GX4M8X3800C19"
"1616031376-193110","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Night Hawk RGB 16 GB         (0)","https://pcpartpicker.com/product/wfwqqs/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-2666-memory-tf2d416g2666hc15bdc01","Team Night Hawk RGB 16 GB (2 x 8 GB) DDR4-2666 CL15 Memory","","","","/static/forever/img/no-image.png","","15-15-15-35"
"1616031096-191270","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 4 GB         (0)","https://pcpartpicker.com/product/M292FT/apacer-as-4-gb-1-x-4-gb-ddr4-2133-cl15-memory-as04ggb13cdtbgh","Apacer AS 4 GB (1 x 4 GB) DDR4-2133 CL15 Memory","","","","/static/forever/img/no-image.png","","1.2 V"
"1616031471-193994","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston D4G72M151 32 GB         (0)","https://pcpartpicker.com/product/478H99/kingston-memory-d4g72m151","Kingston 32 GB (1 x 32 GB) Registered DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/415Da65wvTL.jpg","Part #",""
"1616031378-193118","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Night Hawk RGB 16 GB         (0)","https://pcpartpicker.com/product/LX8H99/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-2800-memory-tf1d416g2800hc16cdc01","Team Night Hawk RGB 16 GB (2 x 8 GB) DDR4-2800 CL16 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616031116-191423","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AS 16 GB         (0)","https://pcpartpicker.com/product/Phytt6/apacer-as-16-gb-1-x-16-gb-ddr4-2400-cl17-memory-as16ggb24ceybgh","Apacer AS 16 GB (1 x 16 GB) DDR4-2400 CL17 Memory","","","","/static/forever/img/no-image.png","","Apacer"
"1616031315-192591","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 4 GB         (0)","https://pcpartpicker.com/product/tFCD4D/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-bbg","ADATA XPG GAMMIX D10 4 GB (1 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616030948-189474","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix MAX 16 GB         (1)","https://pcpartpicker.com/product/DLZzK8/crucial-ballistix-max-16-gb-2-x-8-gb-ddr4-5100-cl19-memory-blm2k8g51c19u4b","Crucial Ballistix MAX 16 GB (2 x 8 GB) DDR4-5100 CL19 Memory","","","","","","19"
"1616030975-189808","https://pcpartpicker.com/products/memory/","","","ADATA XPG Z1 16 GB         (1)","https://pcpartpicker.com/product/KmfhP6/adata-xpg-z1-16-gb-2-x-8-gb-ddr4-3000-memory-ax4u300038g16-dsz1","ADATA XPG Z1 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","","","ADATA"
"1616031471-193993","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston D4G72M151 32 GB         (0)","https://pcpartpicker.com/product/478H99/kingston-memory-d4g72m151","Kingston 32 GB (1 x 32 GB) Registered DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/415Da65wvTL.jpg","Manufacturer",""
"1616031661-195438","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER LUCE 16 GB         (0)","https://pcpartpicker.com/product/VW4NnQ/geil-memory-glwb416gb3200c16dc","GeIL SUPER LUCE 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Part #",""
"1616031040-190606","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury 16 GB         (24)","https://pcpartpicker.com/product/QBrYcf/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-3200-memory-hx432c16fb3k216","Kingston HyperX Fury 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","$105.31+","","","","",""
"1616031569-194668","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Mushkin Essentials 8 GB         (0)","https://pcpartpicker.com/product/hKp323/mushkin-memory-mes3u1609t4gx2","Mushkin Essentials 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","","MES3U1609T4GX2"
"1616031049-190747","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (22)","https://pcpartpicker.com/product/khmFf7/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3600-memory-cmw32gx4m2z3600c18","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg","","1.35 V"
"1616031726-195997","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 16 GB         (0)","https://pcpartpicker.com/product/QLPzK8/panram-memory-pud3l1866c108g2njr","Panram Ninja Series 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory","","","","/static/forever/img/no-image.png","Part #",""
"1616030943-189397","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance 16 GB         (90)","https://pcpartpicker.com/product/qdkD4D/corsair-memory-cmz16gx3m2a1600c10","Corsair Vengeance 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory","","","","","Form Factor",""
